date,home,away,market,outcome,prob,odds,edge,EV
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,0-3,0.796393692428004,3.0,0.46306035909467064,1.3891810772840119
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,0-3,0.796393692428004,3.0,0.46306035909467064,1.3891810772840119
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,1-3,0.6567654611151114,3.0,0.32343212778177804,0.970296383345334
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,1-3,0.6567654611151114,3.0,0.32343212778177804,0.970296383345334
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-24 17:00:00,Getafe CF,Deportivo Alavés,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-24 19:30:00,Club Atlético de Madrid,Rayo Vallecano de Madrid,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-24 19:30:00,Real Sociedad de Fútbol,RCD Mallorca,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-25 17:30:00,CA Osasuna,Elche CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-25 19:30:00,Real Oviedo,FC Barcelona,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-26 19:00:00,Girona FC,RCD Espanyol de Barcelona,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-27 12:00:00,Getafe CF,Levante UD,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-27 14:15:00,Club Atlético de Madrid,Real Madrid CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-27 16:30:00,RCD Mallorca,Deportivo Alavés,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-28 12:00:00,Rayo Vallecano de Madrid,Sevilla FC,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-28 14:15:00,Elche CF,RC Celta de Vigo,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-28 16:30:00,Real Betis Balompié,CA Osasuna,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-28 19:00:00,FC Barcelona,Real Sociedad de Fútbol,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-29 19:00:00,Valencia CF,Real Oviedo,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-03 19:00:00,CA Osasuna,Getafe CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-04 12:00:00,Real Oviedo,Levante UD,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-04 14:15:00,Girona FC,Valencia CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-04 19:00:00,Real Madrid CF,Villarreal CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-05 12:00:00,Deportivo Alavés,Elche CF,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-05 14:15:00,Sevilla FC,FC Barcelona,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-05 16:30:00,RCD Espanyol de Barcelona,Real Betis Balompié,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-05 16:30:00,Real Sociedad de Fútbol,Rayo Vallecano de Madrid,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-10-05 19:00:00,RC Celta de Vigo,Club Atlético de Madrid,TG Interval,2-5,0.6244673661364185,3.0,0.2911340328030852,0.8734020984092554
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-24 17:00:00,Getafe CF,Deportivo Alavés,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-24 19:30:00,Club Atlético de Madrid,Rayo Vallecano de Madrid,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-24 19:30:00,Real Sociedad de Fútbol,RCD Mallorca,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-25 17:30:00,CA Osasuna,Elche CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-25 19:30:00,Real Oviedo,FC Barcelona,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-26 19:00:00,Girona FC,RCD Espanyol de Barcelona,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-27 12:00:00,Getafe CF,Levante UD,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-27 14:15:00,Club Atlético de Madrid,Real Madrid CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-27 16:30:00,RCD Mallorca,Deportivo Alavés,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-28 12:00:00,Rayo Vallecano de Madrid,Sevilla FC,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-28 14:15:00,Elche CF,RC Celta de Vigo,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-28 16:30:00,Real Betis Balompié,CA Osasuna,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-28 19:00:00,FC Barcelona,Real Sociedad de Fútbol,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-29 19:00:00,Valencia CF,Real Oviedo,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-03 19:00:00,CA Osasuna,Getafe CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-04 12:00:00,Real Oviedo,Levante UD,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-04 14:15:00,Girona FC,Valencia CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-04 19:00:00,Real Madrid CF,Villarreal CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-05 12:00:00,Deportivo Alavés,Elche CF,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-05 14:15:00,Sevilla FC,FC Barcelona,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-05 16:30:00,RCD Espanyol de Barcelona,Real Betis Balompié,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-05 16:30:00,Real Sociedad de Fútbol,Rayo Vallecano de Madrid,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-10-05 19:00:00,RC Celta de Vigo,Club Atlético de Madrid,TG Interval,0-3,0.6027749478249711,3.0,0.2694416144916378,0.8083248434749133
2025-09-20 19:00:00,Valencia CF,Ath Bilbao,TG Interval,2-5,0.5738861233237431,3.0,0.2405527899904098,0.7216583699712293
2025-09-27 19:00:00,Villarreal CF,Ath Bilbao,TG Interval,2-5,0.5738861233237431,3.0,0.2405527899904098,0.7216583699712293
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,2-5,0.5722015155793639,3.0,0.23886818224603062,0.7166045467380919
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,2-5,0.5722015155793639,3.0,0.23886818224603062,0.7166045467380919
2025-09-20 19:00:00,Valencia CF,Ath Bilbao,OU 1.5,Over,0.8966556651998714,1.9,0.3966556651998714,0.7036457638797555
2025-09-27 19:00:00,Villarreal CF,Ath Bilbao,OU 1.5,Over,0.8966556651998714,1.9,0.3966556651998714,0.7036457638797555
2025-09-20 19:00:00,Valencia CF,Ath Bilbao,TG Interval,3-6,0.5555661387453458,3.0,0.22223280541201246,0.6666984162360374
2025-09-27 19:00:00,Villarreal CF,Ath Bilbao,TG Interval,3-6,0.5555661387453458,3.0,0.22223280541201246,0.6666984162360374
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-24 17:00:00,Getafe CF,Deportivo Alavés,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-24 19:30:00,Club Atlético de Madrid,Rayo Vallecano de Madrid,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-24 19:30:00,Real Sociedad de Fútbol,RCD Mallorca,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-25 17:30:00,CA Osasuna,Elche CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-25 19:30:00,Real Oviedo,FC Barcelona,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-26 19:00:00,Girona FC,RCD Espanyol de Barcelona,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-27 12:00:00,Getafe CF,Levante UD,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-27 14:15:00,Club Atlético de Madrid,Real Madrid CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-27 16:30:00,RCD Mallorca,Deportivo Alavés,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-28 12:00:00,Rayo Vallecano de Madrid,Sevilla FC,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-28 14:15:00,Elche CF,RC Celta de Vigo,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-28 16:30:00,Real Betis Balompié,CA Osasuna,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-28 19:00:00,FC Barcelona,Real Sociedad de Fútbol,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-29 19:00:00,Valencia CF,Real Oviedo,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-03 19:00:00,CA Osasuna,Getafe CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-04 12:00:00,Real Oviedo,Levante UD,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-04 14:15:00,Girona FC,Valencia CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-04 19:00:00,Real Madrid CF,Villarreal CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-05 12:00:00,Deportivo Alavés,Elche CF,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-05 14:15:00,Sevilla FC,FC Barcelona,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-05 16:30:00,RCD Espanyol de Barcelona,Real Betis Balompié,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-05 16:30:00,Real Sociedad de Fútbol,Rayo Vallecano de Madrid,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-10-05 19:00:00,RC Celta de Vigo,Club Atlético de Madrid,TG Interval,1-3,0.5316149976118889,3.0,0.1982816642785556,0.5948449928356667
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-24 17:00:00,Getafe CF,Deportivo Alavés,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-24 19:30:00,Club Atlético de Madrid,Rayo Vallecano de Madrid,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-24 19:30:00,Real Sociedad de Fútbol,RCD Mallorca,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-25 17:30:00,CA Osasuna,Elche CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-25 19:30:00,Real Oviedo,FC Barcelona,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-26 19:00:00,Girona FC,RCD Espanyol de Barcelona,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-27 12:00:00,Getafe CF,Levante UD,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-27 14:15:00,Club Atlético de Madrid,Real Madrid CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-27 16:30:00,RCD Mallorca,Deportivo Alavés,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-28 12:00:00,Rayo Vallecano de Madrid,Sevilla FC,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-28 14:15:00,Elche CF,RC Celta de Vigo,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-28 16:30:00,Real Betis Balompié,CA Osasuna,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-28 19:00:00,FC Barcelona,Real Sociedad de Fútbol,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-29 19:00:00,Valencia CF,Real Oviedo,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-03 19:00:00,CA Osasuna,Getafe CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-04 12:00:00,Real Oviedo,Levante UD,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-04 14:15:00,Girona FC,Valencia CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-04 19:00:00,Real Madrid CF,Villarreal CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-05 12:00:00,Deportivo Alavés,Elche CF,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-05 14:15:00,Sevilla FC,FC Barcelona,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-05 16:30:00,RCD Espanyol de Barcelona,Real Betis Balompié,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-05 16:30:00,Real Sociedad de Fútbol,Rayo Vallecano de Madrid,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-10-05 19:00:00,RC Celta de Vigo,Club Atlético de Madrid,TG Interval,2-4,0.5220328628200173,3.0,0.18869952948668395,0.5660985884600518
2025-09-23 17:00:00,Ath Bilbao,Girona FC,TG Interval,2-4,0.517518060163005,3.0,0.18418472682967163,0.5525541804890148
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,TG Interval,2-4,0.517518060163005,3.0,0.18418472682967163,0.5525541804890148
2025-09-23 17:00:00,Ath Bilbao,Girona FC,OU 3.5,Under,0.796393692428004,1.9,0.29639369242800395,0.5131480156132073
2025-10-04 16:30:00,Ath Bilbao,RCD Mallorca,OU 3.5,Under,0.796393692428004,1.9,0.29639369242800395,0.5131480156132073
2025-09-19 19:00:00,Real Betis Balompié,Real Sociedad de Fútbol,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-20 12:00:00,Girona FC,Levante UD,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-20 14:15:00,Real Madrid CF,RCD Espanyol de Barcelona,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-20 16:30:00,Deportivo Alavés,Sevilla FC,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-20 16:30:00,Villarreal CF,CA Osasuna,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-21 12:00:00,Rayo Vallecano de Madrid,RC Celta de Vigo,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-21 14:15:00,RCD Mallorca,Club Atlético de Madrid,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-21 16:30:00,Elche CF,Real Oviedo,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-21 19:00:00,FC Barcelona,Getafe CF,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-23 17:00:00,RCD Espanyol de Barcelona,Valencia CF,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-23 19:30:00,Levante UD,Real Madrid CF,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
2025-09-23 19:30:00,Sevilla FC,Villarreal CF,TG Interval,3-6,0.49699087060862557,3.0,0.16365753727529225,0.4909726118258768
